id,filename,participant_id,room_id,device_placement_id,session_id,polar_position_id,distance,polar_angle,utterance_id,dov_angle,mic_channel,gp_max_val_std,gp_max_val_range,gp_max_val_min,gp_max_val_max,gp_max_val_mean,gp_max_ix_std,gp_max_ix_range,gp_max_ix_min,gp_max_ix_max,gp_max_ix_mean,gp_auc_std,gp_auc_range,gp_auc_min,gp_auc_max,gp_auc_mean,tdoa_std,tdoa_range,tdoa_min,tdoa_max,tdoa_mean
494,recording1_270_0.wav,s1,upstairs,nowall,trial2,B0,3,0,recording1,270,0,0.051614,0.13024,0.22312,0.35336,0.28174,5.5902e-05,0.000125,-0.000125,0,-6.25e-05,1.7168e-06,4.4474e-06,1.5819e-05,2.0267e-05,1.849e-05,5.5902e-05,0.000125,-0.000125,0,-6.25e-05
495,recording1_315_0.wav,s1,upstairs,nowall,trial2,B0,3,0,recording1,315,0,0.075572,0.16103,0.35964,0.52067,0.41798,6.455e-05,0.000125,-0.000125,0,-8.3333e-05,1.5714e-06,4.4631e-06,1.7044e-05,2.1508e-05,1.8955e-05,6.455e-05,0.000125,-0.000125,0,-8.3333e-05
496,recording0_0_0.wav,s1,upstairs,nowall,trial2,B1,3,45,recording0,0,0,0.06007,0.18134,0.37406,0.5554,0.46018,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05,2.487e-06,5.8064e-06,1.7787e-05,2.3593e-05,2.1144e-05,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05
497,recording0_45_0.wav,s1,upstairs,nowall,trial2,B1,3,45,recording0,45,0,0.055096,0.14198,0.29453,0.43651,0.39641,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05,1.7247e-06,4.0826e-06,1.7237e-05,2.132e-05,1.9756e-05,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05
498,recording0_90_0.wav,s1,upstairs,nowall,trial2,B1,3,45,recording0,90,0,0.046223,0.12553,0.20361,0.32913,0.2768,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,1.9461e-06,5.2075e-06,1.6123e-05,2.133e-05,1.9164e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
499,recording0_135_0.wav,s1,upstairs,nowall,trial2,B1,3,45,recording0,135,0,0.039928,0.10974,0.20531,0.31506,0.26153,7.6547e-05,0.0001875,-0.000125,6.25e-05,-3.125e-05,1.8779e-06,5.4293e-06,1.5064e-05,2.0493e-05,1.796e-05,7.6547e-05,0.0001875,-0.000125,6.25e-05,-3.125e-05
500,recording0_180_0.wav,s1,upstairs,nowall,trial2,B1,3,45,recording0,180,0,0.050625,0.1405,0.17558,0.31608,0.26965,7.6547e-05,0.0001875,-0.000125,6.25e-05,-3.125e-05,1.9652e-06,5.4896e-06,1.5649e-05,2.1139e-05,1.8544e-05,7.6547e-05,0.0001875,-0.000125,6.25e-05,-3.125e-05
501,recording0_225_0.wav,s1,upstairs,nowall,trial2,B1,3,45,recording0,225,0,0.033728,0.095097,0.19967,0.29477,0.25871,5.5902e-05,0.000125,-0.000125,0,-6.25e-05,2.4407e-06,5.5962e-06,1.5109e-05,2.0705e-05,1.7902e-05,5.5902e-05,0.000125,-0.000125,0,-6.25e-05
502,recording0_270_0.wav,s1,upstairs,nowall,trial2,B1,3,45,recording0,270,0,0.065414,0.18604,0.19331,0.37935,0.30882,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05,1.9182e-06,5.4038e-06,1.5097e-05,2.0501e-05,1.8783e-05,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05
503,recording0_315_0.wav,s1,upstairs,nowall,trial2,B1,3,45,recording0,315,0,0.059225,0.14973,0.28486,0.43459,0.39463,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05,1.5292e-06,3.8156e-06,1.8255e-05,2.207e-05,2.0662e-05,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05
504,recording1_0_0.wav,s1,upstairs,nowall,trial2,B1,3,45,recording1,0,0,0.051681,0.15654,0.31943,0.47597,0.4122,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05,1.8949e-06,5.0972e-06,1.6967e-05,2.2064e-05,2.0331e-05,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05
505,recording1_45_0.wav,s1,upstairs,nowall,trial2,B1,3,45,recording1,45,0,0.055726,0.14544,0.27655,0.42198,0.38392,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05,1.7229e-06,4.6195e-06,1.6053e-05,2.0672e-05,1.9496e-05,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05
506,recording1_90_0.wav,s1,upstairs,nowall,trial2,B1,3,45,recording1,90,0,0.044033,0.11897,0.20672,0.32569,0.27807,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,1.5449e-06,4.0852e-06,1.5726e-05,1.9811e-05,1.8696e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
507,recording1_135_0.wav,s1,upstairs,nowall,trial2,B1,3,45,recording1,135,0,0.043143,0.099928,0.18426,0.28419,0.2483,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,1.4841e-06,3.9109e-06,1.5726e-05,1.9636e-05,1.8332e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
508,recording1_180_0.wav,s1,upstairs,nowall,trial2,B1,3,45,recording1,180,0,0.048961,0.13195,0.18788,0.31983,0.26934,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,1.3696e-06,3.5081e-06,1.5517e-05,1.9025e-05,1.8196e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
509,recording1_225_0.wav,s1,upstairs,nowall,trial2,B1,3,45,recording1,225,0,0.029718,0.069762,0.2229,0.29267,0.25595,5.1031e-05,0.000125,-0.000125,0,-4.1667e-05,2.1303e-06,6.0212e-06,1.5696e-05,2.1717e-05,1.91e-05,5.1031e-05,0.000125,-0.000125,0,-4.1667e-05
510,recording1_270_0.wav,s1,upstairs,nowall,trial2,B1,3,45,recording1,270,0,0.05752,0.16163,0.19387,0.35549,0.29832,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,1.4752e-06,3.7796e-06,1.6202e-05,1.9981e-05,1.9157e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
511,recording1_315_0.wav,s1,upstairs,nowall,trial2,B1,3,45,recording1,315,0,0.057611,0.15226,0.24548,0.39774,0.35847,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05,1.4422e-06,4.1194e-06,1.7419e-05,2.1539e-05,2.007e-05,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05
512,recording0_0_0.wav,s1,upstairs,nowall,trial2,B2,3,90,recording0,0,0,0.073052,0.17466,0.42743,0.60209,0.49498,0.0001118,0.00025,-0.000125,0.000125,0,1.0054e-06,3.034e-06,1.7053e-05,2.0087e-05,1.8707e-05,0.0001118,0.00025,-0.000125,0.000125,0
513,recording0_45_0.wav,s1,upstairs,nowall,trial2,B2,3,90,recording0,45,0,0.072265,0.17537,0.37642,0.55179,0.44527,0.0001118,0.00025,-0.000125,0.000125,0,1.9976e-06,4.9308e-06,1.6141e-05,2.1072e-05,1.8559e-05,0.0001118,0.00025,-0.000125,0.000125,0
514,recording0_90_0.wav,s1,upstairs,nowall,trial2,B2,3,90,recording0,90,0,0.069409,0.15873,0.25219,0.41092,0.32289,0.00010013,0.00025,-0.000125,0.000125,1.0417e-05,9.7752e-07,1.9549e-06,1.7311e-05,1.9266e-05,1.8271e-05,0.00010013,0.00025,-0.000125,0.000125,1.0417e-05
515,recording0_135_0.wav,s1,upstairs,nowall,trial2,B2,3,90,recording0,135,0,0.059279,0.12636,0.24792,0.37427,0.29589,0.00010013,0.00025,-0.000125,0.000125,-1.0417e-05,2.0046e-06,4.9321e-06,1.5487e-05,2.0419e-05,1.8087e-05,0.00010013,0.00025,-0.000125,0.000125,-1.0417e-05
516,recording0_180_0.wav,s1,upstairs,nowall,trial2,B2,3,90,recording0,180,0,0.044271,0.1076,0.24153,0.34914,0.29001,8.8388e-05,0.00025,-0.000125,0.000125,0,1.5844e-06,3.8498e-06,1.54e-05,1.925e-05,1.7507e-05,8.8388e-05,0.00025,-0.000125,0.000125,0
517,recording0_225_0.wav,s1,upstairs,nowall,trial2,B2,3,90,recording0,225,0,0.050358,0.14126,0.18084,0.3221,0.27296,9.1998e-05,0.00025,-0.000125,0.000125,-1.0417e-05,2.4055e-06,6.8424e-06,1.467e-05,2.1512e-05,1.8267e-05,9.1998e-05,0.00025,-0.000125,0.000125,-1.0417e-05
518,recording0_270_0.wav,s1,upstairs,nowall,trial2,B2,3,90,recording0,270,0,0.0718,0.14781,0.23998,0.38779,0.30718,0.0001118,0.00025,-0.000125,0.000125,0,1.4301e-06,3.524e-06,1.5827e-05,1.9351e-05,1.7734e-05,0.0001118,0.00025,-0.000125,0.000125,0
519,recording0_315_0.wav,s1,upstairs,nowall,trial2,B2,3,90,recording0,315,0,0.077996,0.1781,0.41749,0.59559,0.48122,0.0001118,0.00025,-0.000125,0.000125,0,1.5541e-06,4.2645e-06,1.5225e-05,1.949e-05,1.8265e-05,0.0001118,0.00025,-0.000125,0.000125,0
520,recording1_0_0.wav,s1,upstairs,nowall,trial2,B2,3,90,recording1,0,0,0.071268,0.18492,0.35762,0.54254,0.43845,0.0001118,0.00025,-0.000125,0.000125,0,1.3415e-06,3.5827e-06,1.6937e-05,2.052e-05,1.8823e-05,0.0001118,0.00025,-0.000125,0.000125,0
521,recording1_45_0.wav,s1,upstairs,nowall,trial2,B2,3,90,recording1,45,0,0.070299,0.15326,0.32177,0.47503,0.38053,0.0001118,0.00025,-0.000125,0.000125,0,1.9206e-06,4.7966e-06,1.625e-05,2.1046e-05,1.8484e-05,0.0001118,0.00025,-0.000125,0.000125,0
522,recording1_90_0.wav,s1,upstairs,nowall,trial2,B2,3,90,recording1,90,0,0.058812,0.12899,0.24448,0.37348,0.29755,0.00010013,0.00025,-0.000125,0.000125,1.0417e-05,1.3308e-06,3.5068e-06,1.6743e-05,2.025e-05,1.8614e-05,0.00010013,0.00025,-0.000125,0.000125,1.0417e-05
523,recording1_135_0.wav,s1,upstairs,nowall,trial2,B2,3,90,recording1,135,0,0.062779,0.13699,0.20712,0.34411,0.25997,0.00010013,0.00025,-0.000125,0.000125,-1.0417e-05,2.1267e-06,5.4795e-06,1.5443e-05,2.0922e-05,1.8203e-05,0.00010013,0.00025,-0.000125,0.000125,-1.0417e-05
524,recording1_180_0.wav,s1,upstairs,nowall,trial2,B2,3,90,recording1,180,0,0.047551,0.11696,0.20162,0.31858,0.261,8.8388e-05,0.00025,-0.000125,0.000125,0,1.7237e-06,3.927e-06,1.5458e-05,1.9385e-05,1.7777e-05,8.8388e-05,0.00025,-0.000125,0.000125,0
525,recording1_225_0.wav,s1,upstairs,nowall,trial2,B2,3,90,recording1,225,0,0.054114,0.13638,0.18995,0.32632,0.26396,8.8388e-05,0.00025,-0.000125,0.000125,0,2.1222e-06,5.2029e-06,1.6166e-05,2.1369e-05,1.8843e-05,8.8388e-05,0.00025,-0.000125,0.000125,0
526,recording1_270_0.wav,s1,upstairs,nowall,trial2,B2,3,90,recording1,270,0,0.071728,0.15962,0.22271,0.38233,0.29242,0.00010013,0.00025,-0.000125,0.000125,1.0417e-05,1.6209e-06,3.707e-06,1.6455e-05,2.0162e-05,1.8411e-05,0.00010013,0.00025,-0.000125,0.000125,1.0417e-05
527,recording1_315_0.wav,s1,upstairs,nowall,trial2,B2,3,90,recording1,315,0,0.081242,0.17006,0.36188,0.53194,0.42888,0.0001118,0.00025,-0.000125,0.000125,0,1.4123e-06,3.6414e-06,1.6736e-05,2.0377e-05,1.8544e-05,0.0001118,0.00025,-0.000125,0.000125,0
528,recording0_0_0.wav,s1,upstairs,nowall,trial2,C0,5,0,recording0,0,0,0.042066,0.12219,0.35657,0.47877,0.42874,6.455e-05,0.000125,-0.000125,0,-8.3333e-05,7.3345e-07,2.1784e-06,1.7612e-05,1.9791e-05,1.8838e-05,6.455e-05,0.000125,-0.000125,0,-8.3333e-05
529,recording0_45_0.wav,s1,upstairs,nowall,trial2,C0,5,0,recording0,45,0,0.025374,0.059155,0.26579,0.32494,0.30219,6.145e-05,0.000125,-0.000125,0,-7.2917e-05,4.7278e-07,1.1816e-06,1.7323e-05,1.8505e-05,1.7959e-05,6.145e-05,0.000125,-0.000125,0,-7.2917e-05
530,recording0_90_0.wav,s1,upstairs,nowall,trial2,C0,5,0,recording0,90,0,0.039571,0.093525,0.22538,0.3189,0.27329,5.5902e-05,0.000125,-0.000125,0,-6.25e-05,1.7732e-06,4.1966e-06,1.5853e-05,2.005e-05,1.8121e-05,5.5902e-05,0.000125,-0.000125,0,-6.25e-05
531,recording0_135_0.wav,s1,upstairs,nowall,trial2,C0,5,0,recording0,135,0,0.025501,0.071859,0.27558,0.34744,0.31052,6.145e-05,0.000125,-0.000125,0,-7.2917e-05,1.4381e-06,3.8284e-06,1.5793e-05,1.9622e-05,1.801e-05,6.145e-05,0.000125,-0.000125,0,-7.2917e-05
532,recording0_180_0.wav,s1,upstairs,nowall,trial2,C0,5,0,recording0,180,0,0.044096,0.10469,0.31209,0.41677,0.35607,6.455e-05,0.000125,-0.000125,0,-8.3333e-05,1.7568e-06,5.2544e-06,1.4908e-05,2.0163e-05,1.7649e-05,6.455e-05,0.000125,-0.000125,0,-8.3333e-05
533,recording0_225_0.wav,s1,upstairs,nowall,trial2,C0,5,0,recording0,225,0,0.038679,0.096764,0.29684,0.39361,0.34256,6.145e-05,0.000125,-0.000125,0,-7.2917e-05,8.3629e-07,2.1691e-06,1.7393e-05,1.9562e-05,1.8721e-05,6.145e-05,0.000125,-0.000125,0,-7.2917e-05
534,recording0_270_0.wav,s1,upstairs,nowall,trial2,C0,5,0,recording0,270,0,0.023815,0.068742,0.28751,0.35625,0.31586,6.455e-05,0.000125,-0.000125,0,-8.3333e-05,2.1148e-06,5.0888e-06,1.5015e-05,2.0104e-05,1.803e-05,6.455e-05,0.000125,-0.000125,0,-8.3333e-05
535,recording0_315_0.wav,s1,upstairs,nowall,trial2,C0,5,0,recording0,315,0,0.030211,0.084652,0.35589,0.44054,0.40712,6.455e-05,0.000125,-0.000125,0,-8.3333e-05,1.7127e-06,4.9502e-06,1.5628e-05,2.0578e-05,1.8766e-05,6.455e-05,0.000125,-0.000125,0,-8.3333e-05
536,recording1_0_0.wav,s1,upstairs,nowall,trial2,C0,5,0,recording1,0,0,0.032106,0.089456,0.34389,0.43334,0.39341,6.455e-05,0.000125,-0.000125,0,-8.3333e-05,9.3048e-07,2.4642e-06,1.7641e-05,2.0105e-05,1.9119e-05,6.455e-05,0.000125,-0.000125,0,-8.3333e-05
537,recording1_45_0.wav,s1,upstairs,nowall,trial2,C0,5,0,recording1,45,0,0.0272,0.069359,0.26439,0.33375,0.29691,6.455e-05,0.000125,-0.000125,0,-8.3333e-05,7.5136e-07,1.938e-06,1.7046e-05,1.8984e-05,1.7973e-05,6.455e-05,0.000125,-0.000125,0,-8.3333e-05
538,recording1_90_0.wav,s1,upstairs,nowall,trial2,C0,5,0,recording1,90,0,0.020421,0.053968,0.24331,0.29727,0.27706,5.5902e-05,0.000125,-0.000125,0,-6.25e-05,1.3642e-06,3.4422e-06,1.6641e-05,2.0083e-05,1.8287e-05,5.5902e-05,0.000125,-0.000125,0,-6.25e-05
539,recording1_135_0.wav,s1,upstairs,nowall,trial2,C0,5,0,recording1,135,0,0.02434,0.063916,0.25011,0.31403,0.28999,5.5902e-05,0.000125,-0.000125,0,-6.25e-05,1.4192e-06,4.1102e-06,1.6261e-05,2.0371e-05,1.8571e-05,5.5902e-05,0.000125,-0.000125,0,-6.25e-05
540,recording1_180_0.wav,s1,upstairs,nowall,trial2,C0,5,0,recording1,180,0,0.041984,0.09131,0.28209,0.3734,0.31848,6.145e-05,0.000125,-0.000125,0,-7.2917e-05,1.4751e-06,3.8143e-06,1.5594e-05,1.9408e-05,1.8185e-05,6.145e-05,0.000125,-0.000125,0,-7.2917e-05
541,recording1_225_0.wav,s1,upstairs,nowall,trial2,C0,5,0,recording1,225,0,0.043777,0.11505,0.29579,0.41084,0.34313,6.455e-05,0.000125,-0.000125,0,-8.3333e-05,1.6519e-06,4.1325e-06,1.727e-05,2.1402e-05,1.9396e-05,6.455e-05,0.000125,-0.000125,0,-8.3333e-05
542,recording1_270_0.wav,s1,upstairs,nowall,trial2,C0,5,0,recording1,270,0,0.039022,0.087048,0.28238,0.36943,0.31651,6.455e-05,0.000125,-0.000125,0,-8.3333e-05,2.0461e-06,5.3768e-06,1.5579e-05,2.0956e-05,1.8647e-05,6.455e-05,0.000125,-0.000125,0,-8.3333e-05
543,recording1_315_0.wav,s1,upstairs,nowall,trial2,C0,5,0,recording1,315,0,0.037113,0.091531,0.31857,0.41011,0.36967,6.455e-05,0.000125,-0.000125,0,-8.3333e-05,1.2269e-06,3.5436e-06,1.6341e-05,1.9885e-05,1.8487e-05,6.455e-05,0.000125,-0.000125,0,-8.3333e-05
544,recording0_0_0.wav,s1,upstairs,nowall,trial2,C1,5,45,recording0,0,0,0.068947,0.18629,0.24222,0.42851,0.38092,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05,2.5705e-06,7.0135e-06,1.5348e-05,2.2361e-05,1.9642e-05,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05
545,recording0_45_0.wav,s1,upstairs,nowall,trial2,C1,5,45,recording0,45,0,0.074338,0.2122,0.22175,0.43395,0.34835,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,2.2428e-06,5.9494e-06,1.6757e-05,2.2707e-05,1.9324e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
546,recording0_90_0.wav,s1,upstairs,nowall,trial2,C1,5,45,recording0,90,0,0.072615,0.19571,0.20033,0.39604,0.29982,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05,2.2991e-06,6.2508e-06,1.4175e-05,2.0426e-05,1.8639e-05,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05
547,recording0_135_0.wav,s1,upstairs,nowall,trial2,C1,5,45,recording0,135,0,0.072466,0.19547,0.2083,0.40377,0.30995,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05,2.0313e-06,5.7442e-06,1.534e-05,2.1084e-05,1.8713e-05,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05
548,recording0_180_0.wav,s1,upstairs,nowall,trial2,C1,5,45,recording0,180,0,0.053746,0.13319,0.23632,0.36951,0.29594,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,2.0484e-06,5.612e-06,1.6332e-05,2.1944e-05,1.9077e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
549,recording0_225_0.wav,s1,upstairs,nowall,trial2,C1,5,45,recording0,225,0,0.066486,0.14238,0.21731,0.35968,0.30265,6.145e-05,0.0001875,-0.000125,6.25e-05,-5.2083e-05,7.4101e-07,1.9671e-06,1.7362e-05,1.9329e-05,1.8622e-05,6.145e-05,0.0001875,-0.000125,6.25e-05,-5.2083e-05
550,recording0_270_0.wav,s1,upstairs,nowall,trial2,C1,5,45,recording0,270,0,0.051157,0.11794,0.22569,0.34363,0.29001,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,1.4711e-06,4.3859e-06,1.509e-05,1.9476e-05,1.7731e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
551,recording0_315_0.wav,s1,upstairs,nowall,trial2,C1,5,45,recording0,315,0,0.070191,0.18366,0.20627,0.38994,0.34442,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05,2.4464e-06,6.7589e-06,1.4094e-05,2.0853e-05,1.8666e-05,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05
552,recording1_0_0.wav,s1,upstairs,nowall,trial2,C1,5,45,recording1,0,0,0.064442,0.17506,0.22843,0.40348,0.35637,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05,2.6518e-06,7.1555e-06,1.412e-05,2.1276e-05,1.9092e-05,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05
553,recording1_45_0.wav,s1,upstairs,nowall,trial2,C1,5,45,recording1,45,0,0.062628,0.17281,0.21615,0.38896,0.32119,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,1.9936e-06,5.5073e-06,1.5696e-05,2.1204e-05,1.9291e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
554,recording1_90_0.wav,s1,upstairs,nowall,trial2,C1,5,45,recording1,90,0,0.065948,0.18391,0.18109,0.365,0.28706,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,1.7758e-06,5.0136e-06,1.5343e-05,2.0357e-05,1.8738e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
555,recording1_135_0.wav,s1,upstairs,nowall,trial2,C1,5,45,recording1,135,0,0.059465,0.14985,0.19639,0.34623,0.27336,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,1.9951e-06,5.6692e-06,1.4631e-05,2.03e-05,1.8567e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
556,recording1_180_0.wav,s1,upstairs,nowall,trial2,C1,5,45,recording1,180,0,0.045878,0.11688,0.21984,0.33672,0.27602,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,1.9169e-06,5.5203e-06,1.6353e-05,2.1873e-05,1.9825e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
557,recording1_225_0.wav,s1,upstairs,nowall,trial2,C1,5,45,recording1,225,0,0.026375,0.071376,0.23743,0.3088,0.26896,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,1.8046e-06,4.9607e-06,1.5958e-05,2.0919e-05,1.9203e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
558,recording1_270_0.wav,s1,upstairs,nowall,trial2,C1,5,45,recording1,270,0,0.044832,0.11035,0.22371,0.33406,0.28608,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,1.726e-06,4.9727e-06,1.5011e-05,1.9984e-05,1.8167e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
559,recording1_315_0.wav,s1,upstairs,nowall,trial2,C1,5,45,recording1,315,0,0.055805,0.15812,0.21367,0.3718,0.32299,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05,2.0756e-06,5.5128e-06,1.3942e-05,1.9455e-05,1.8048e-05,8.3073e-05,0.00025,-0.0001875,6.25e-05,-5.2083e-05
560,recording0_0_0.wav,s1,upstairs,nowall,trial2,C2,5,90,recording0,0,0,0.10741,0.25233,0.32954,0.58187,0.43659,0.0001118,0.00025,-0.000125,0.000125,0,8.1263e-07,2.0055e-06,1.7036e-05,1.9042e-05,1.801e-05,0.0001118,0.00025,-0.000125,0.000125,0
561,recording0_45_0.wav,s1,upstairs,nowall,trial2,C2,5,90,recording0,45,0,0.086872,0.20502,0.30917,0.51419,0.38717,0.0001118,0.00025,-0.000125,0.000125,0,2.1345e-06,5.3593e-06,1.444e-05,1.9799e-05,1.7241e-05,0.0001118,0.00025,-0.000125,0.000125,0
562,recording0_90_0.wav,s1,upstairs,nowall,trial2,C2,5,90,recording0,90,0,0.076627,0.17311,0.25928,0.43239,0.33283,0.0001118,0.00025,-0.000125,0.000125,0,1.1457e-06,3.1422e-06,1.5364e-05,1.8506e-05,1.7416e-05,0.0001118,0.00025,-0.000125,0.000125,0
563,recording0_135_0.wav,s1,upstairs,nowall,trial2,C2,5,90,recording0,135,0,0.099111,0.21486,0.29955,0.51441,0.36977,0.0001118,0.00025,-0.000125,0.000125,0,1.6939e-06,4.0382e-06,1.5119e-05,1.9157e-05,1.6949e-05,0.0001118,0.00025,-0.000125,0.000125,0
564,recording0_180_0.wav,s1,upstairs,nowall,trial2,C2,5,90,recording0,180,0,0.10017,0.21069,0.26869,0.47938,0.3412,0.0001118,0.00025,-0.000125,0.000125,0,1.7099e-06,4.5239e-06,1.3841e-05,1.8365e-05,1.6503e-05,0.0001118,0.00025,-0.000125,0.000125,0
565,recording0_225_0.wav,s1,upstairs,nowall,trial2,C2,5,90,recording0,225,0,0.093209,0.20991,0.29076,0.50067,0.36416,0.0001118,0.00025,-0.000125,0.000125,0,2.2904e-06,6.2627e-06,1.437e-05,2.0633e-05,1.7125e-05,0.0001118,0.00025,-0.000125,0.000125,0
566,recording0_270_0.wav,s1,upstairs,nowall,trial2,C2,5,90,recording0,270,0,0.12772,0.28167,0.33098,0.61265,0.43673,0.0001118,0.00025,-0.000125,0.000125,0,1.2073e-06,3.3459e-06,1.5704e-05,1.905e-05,1.7062e-05,0.0001118,0.00025,-0.000125,0.000125,0
567,recording0_315_0.wav,s1,upstairs,nowall,trial2,C2,5,90,recording0,315,0,0.12665,0.2875,0.36755,0.65506,0.46075,0.0001118,0.00025,-0.000125,0.000125,0,1.2838e-06,3.6041e-06,1.5464e-05,1.9068e-05,1.7153e-05,0.0001118,0.00025,-0.000125,0.000125,0
568,recording1_0_0.wav,s1,upstairs,nowall,trial2,C2,5,90,recording1,0,0,0.10557,0.23296,0.28876,0.52172,0.38278,0.0001118,0.00025,-0.000125,0.000125,0,1.3764e-06,3.2142e-06,1.649e-05,1.9704e-05,1.7965e-05,0.0001118,0.00025,-0.000125,0.000125,0
569,recording1_45_0.wav,s1,upstairs,nowall,trial2,C2,5,90,recording1,45,0,0.04463,0.099566,0.19751,0.29707,0.24729,0.0001118,0.00025,-0.000125,0.000125,0,5.3123e-06,1.2003e-05,1.4518e-05,2.6521e-05,1.9652e-05,0.0001118,0.00025,-0.000125,0.000125,0
570,recording1_90_0.wav,s1,upstairs,nowall,trial2,C2,5,90,recording1,90,0,0.080184,0.17189,0.2301,0.402,0.29309,0.0001118,0.00025,-0.000125,0.000125,0,1.9218e-06,4.8045e-06,1.5421e-05,2.0225e-05,1.7901e-05,0.0001118,0.00025,-0.000125,0.000125,0
571,recording1_135_0.wav,s1,upstairs,nowall,trial2,C2,5,90,recording1,135,0,0.075216,0.15182,0.23033,0.38216,0.28393,0.0001118,0.00025,-0.000125,0.000125,0,1.9088e-06,4.5819e-06,1.5528e-05,2.011e-05,1.7724e-05,0.0001118,0.00025,-0.000125,0.000125,0
572,recording1_180_0.wav,s1,upstairs,nowall,trial2,C2,5,90,recording1,180,0,0.080315,0.1637,0.23672,0.40042,0.2955,0.0001118,0.00025,-0.000125,0.000125,0,2.6102e-06,6.4516e-06,1.5196e-05,2.1647e-05,1.8175e-05,0.0001118,0.00025,-0.000125,0.000125,0
573,recording1_225_0.wav,s1,upstairs,nowall,trial2,C2,5,90,recording1,225,0,0.079724,0.16934,0.24656,0.4159,0.30348,0.0001118,0.00025,-0.000125,0.000125,0,2.8101e-06,6.7716e-06,1.6424e-05,2.3195e-05,1.8904e-05,0.0001118,0.00025,-0.000125,0.000125,0
574,recording1_270_0.wav,s1,upstairs,nowall,trial2,C2,5,90,recording1,270,0,0.09698,0.20075,0.29494,0.49569,0.36899,0.0001118,0.00025,-0.000125,0.000125,0,2.2027e-06,5.7133e-06,1.4626e-05,2.0339e-05,1.7018e-05,0.0001118,0.00025,-0.000125,0.000125,0
